	1	2	3	4	5
GSM822708_wtLB_A.CEL	2.5295885	0.0	0.0	2.2963543	0.057453096
GSM822709_wtLB_B.CEL	3.1336842	0.0	0.0	2.8490634	0.2416538
GSM822710_delta_crcLB_A.CEL	2.2610157	2.6551747	0.0	2.6594062	0.80833185
GSM822711_delta_crcLB_B.CEL	2.3464983	1.0286434	0.0	2.115285	0.2068176
GSM822712_delta_cbrBLB_A.CEL	3.790628	0.015378341	0.051659763	2.8148644	0.3222474
GSM822713_delta_cbrBLB_B.CEL	3.0650449	0.0	0.0	2.2808301	0.14214149
GSM822714_delta_crcZLB_A.CEL	2.988273	0.05758044	0.0	2.24915	0.07695496
GSM822715_delta_crcZLB_B.CEL	2.975727	0.0	0.0	1.9290748	0.0
GSM823341.CEL	0.0	0.0	0.0	0.0	0.5024263
GSM823342.CEL	0.0	0.0	0.0	0.0	0.07196957
GSM823343.CEL	0.0	0.0	0.0	0.0	0.67515934
GSM823344.CEL	0.0	0.0	2.4190114	0.0	1.1473168
GSM823345.CEL	0.0	0.0	0.0	0.0	1.6815243
GSM823346.CEL	0.0	0.0	0.8697077	0.0	1.172034
GSM823347.CEL	0.0	0.0	0.0	0.0	1.4890342
GSM823348.CEL	0.0	0.0	0.0	0.0	0.55090153
GSM838206_OXYR-LB-1_Pae_G1a.CEL	1.8588134	0.0	3.8468022	0.0	0.0
GSM838207_OXYR-LB-2_Pae_G1a.CEL	1.52559	0.0	3.7930794	0.0	0.0
GSM838208_OXYR-LB-4_Pae_G1a.CEL	2.6766267	0.0	3.96033	0.056013405	0.0
GSM838209_OXYR-PM-1_Pae_G1a.CEL	0.0	0.0	4.1362476	1.8610898	0.0
GSM838210_OXYR-PM-3_Pae_G1a.CEL	0.0	0.0	4.6613297	1.4508855	0.0
GSM838211_OXYR-PM-4_Pae_G1a.CEL	0.0	0.0	4.7557936	1.2711862	0.0
GSM838212_PAO1-LB-1_Pae_G1a.CEL	1.9586623	0.0	4.2276764	0.0	0.0
GSM838213_PAO1-LB-2_Pae_G1a.CEL	1.7521253	0.0	4.3943667	0.0	0.0
GSM838214_PAO1-LB-3_Pae_G1a.CEL	2.1905968	0.0	4.3823524	0.0	0.0
GSM838215_PAO1-PM-1_Pae_G1a.CEL	0.0	0.0	4.081025	2.6013162	0.0
GSM838216_PAO1-PM-3_Pae_G1a.CEL	0.0	0.0	4.525633	1.9191016	0.0
GSM838217_PAO1-PM-4_Pae_G1a.CEL	0.0	0.0	4.678277	1.856303	0.0
GSM838218_PAO1-5344-1_Pae_G1a.CEL	2.4883842	0.0	3.8200705	0.0	0.0
GSM838219_PAO1-5344-3_Pae_G1a.CEL	2.314305	0.0	3.5328443	0.0	0.0
GSM838220_PAO1-5344-4_Pae_G1a.CEL	2.0268483	0.0	3.5415437	0.0	0.0
GSM842839_Wright_1_WT-log-1_Pae_G1a.CEL	3.4809308	3.540865	0.0	0.0	0.0
GSM842840_Wright_2_WT-log-2_Pae_G1a.CEL	3.106421	3.2716746	0.0	0.0	0.0
GSM842841_Wright_3_WT-log-3_Pae_G1a.CEL	3.8710656	2.9358635	0.0	0.0	0.0
GSM842842_Wright_4_WT-stat-1_Pae_G1a.CEL	5.061541	0.60359704	0.7931867	0.0	0.0
GSM842843_Wright_5_WT-stat-2_Pae_G1a.CEL	2.4078364	0.0	0.0	0.0	0.0
GSM842844_Wright_6_WT-stat-3_Pae_G1a.CEL	4.018221	0.18526238	0.58264214	0.0	0.0
GSM842845_Wright_7_4203-log-1_Pae_G1a.CEL	4.459835	4.1731524	0.0	0.0	0.0
GSM842846_Wright_8_4203-log-2_Pae_G1a.CEL	4.518487	4.1197705	0.0	0.0	0.0
GSM842847_Wright_9_4203-log-3_Pae_G1a.CEL	4.059899	3.250359	0.0	0.0	0.0
GSM842848_Wright_10_4203-stat-1_Pae_G1a.CEL	3.3617387	0.0	2.4670074	0.0	0.0
GSM842849_Wright_11_4203-stat-2_Pae_G1a.CEL	3.5390515	0.0	2.4538531	0.0	0.0
GSM842850_Wright_12_4203-stat-3_Pae_G1a.CEL	3.4322057	0.0	2.7365904	0.0	0.0
GSM854792.CEL	0.0	0.0	0.67839694	0.0	0.23243836
GSM854793.CEL	0.0	0.0	0.0	0.0	0.0
GSM854794.CEL	0.0	0.0	0.0	0.0	0.0
GSM854795.CEL	0.0	0.0	0.0	0.0	0.0
GSM854796.CEL	0.0	0.0	1.4594035	0.0	0.0
GSM854797.CEL	0.0	0.0	0.0	0.0	0.0
GSM854798.CEL	0.0	0.0	0.5133065	0.0	0.0
GSM854799.CEL	0.0	0.0	0.0	0.0	0.0
GSM854800.CEL	0.0	0.0	0.31639236	0.0	0.107637286
GSM854801.CEL	0.0	0.0	0.0	0.0	0.0
GSM856031_PA01.CEL	0.0	0.0	0.9084975	0.0	0.0
GSM856032_PA01+V12.CEL	0.0	0.0	3.0137591	1.7467856	0.08672029
GSM864516.CEL	0.0	0.0	3.3517115	1.6079057	2.3811374
GSM864517.CEL	0.0	0.0	3.3990488	1.4007068	2.2444954
GSM864518.CEL	0.0	0.0	2.8588212	0.7895159	0.94870543
GSM864519.CEL	0.0	0.0	3.0023596	0.31489116	0.0
GSM864520.CEL	0.0	0.0	3.3919342	0.4717481	0.0
GSM864521.CEL	0.0	0.0	3.6177807	0.60580033	0.046616673
GSM865129_schurr_5511_Pae_G1a_.CEL	0.0	0.0	0.0	0.0	0.0
GSM865130_schurr_5511_1_Pae_G1a_.CEL	0.0	0.0	0.0	0.0	0.0
GSM865131_schurr_5511_3_Pae_G1a_.CEL	0.0	0.0	0.0	0.0	0.0
GSM871963.CEL	1.670682	0.0	1.7864926	0.0	0.0
GSM871964.CEL	1.698555	0.0	1.7352657	0.0	0.0
GSM871965.CEL	1.3539976	0.0	1.3686893	0.0	0.0
GSM871966.CEL	1.6821396	0.0	1.8565686	0.0	0.0
GSM871967.CEL	0.0	0.0	0.0	0.0	0.0
GSM871968.CEL	0.5212292	2.226932	0.0	0.664744	0.0
GSM871969.CEL	0.49880838	2.0735474	0.0	0.5538224	0.0
GSM871970.CEL	0.3529578	2.271676	0.0	0.4927842	0.0
GSM871971.CEL	0.0	0.0	0.0	0.0	0.0
GSM871972.CEL	0.0	0.0	0.0	0.0	0.0
GSM871973.CEL	0.0	0.0	0.0	0.0	0.0
GSM871974.CEL	0.0	0.0	0.0	0.0	0.0
GSM871975.CEL	0.0	0.7942649	0.0	0.0	0.0
GSM871976.CEL	0.0	0.66595757	0.0	0.0	0.0
GSM871977.CEL	0.0	0.28076518	0.0	0.0	0.0
GSM871978.CEL	0.0	0.9278201	0.0	0.0	0.0
GSM897995_MHH0094_Pae_G1a.CEL	0.0	0.0	2.9898195	1.2870022	0.60139656
GSM897996_MHH0095_Pae_G1a.CEL	0.0	0.0	3.1016524	1.1440116	0.724614
GSM897997_MHH0106_Pae_G1a.CEL	0.0	0.0	3.4683254	3.4662356	0.618279
GSM897998_MHH0107_Pae_G1a.CEL	0.0	0.0	2.9623132	4.0877337	0.9852179
GSM897999_MHH0110_Pae_G1a.CEL	0.45883763	0.3784605	1.2967447	4.6165085	1.9291936
GSM898000_MHH0111_Pae_G1a.CEL	0.09584236	0.0	2.3388846	4.4748726	1.3078065
GSM898001_MHH0122_Pae_G1a.CEL	1.0079148	0.0	4.023749	0.0	2.549148
GSM898002_MHH0123_Pae_G1a.CEL	0.91803277	0.0	4.176036	0.0	2.3853374
GSM900177_F1_Pae_G1a_.CEL	0.0	0.0	0.5786826	0.0	0.0
GSM900178_C1_Pae_G1a_.CEL	0.0	0.0	0.3418534	0.0	0.0
GSM900179_F2_Pae_G1a_.CEL	0.0	0.0	1.1219668	0.0	0.0
GSM900180_C2_Pae_G1a_.CEL	0.0	0.0	0.30929214	0.0	0.0
GSM900181_F3_Pae_G1a_.CEL	0.0	0.0	0.91670614	0.0	0.0
GSM900182_C3_Pae_G1a_.CEL	0.0	0.0	0.8183762	0.0	0.0
GSM92164.CEL	2.906608	0.0	3.949479	0.0	0.0
GSM92165.CEL	3.0471292	0.0	3.3165073	0.0	0.0
GSM92166.CEL	4.5985694	0.0	2.9505742	0.8850723	0.3943201
GSM92167.CEL	4.9041715	0.0	1.6440506	3.0695863	0.46910328
GSM92168.CEL	4.119842	1.6684189	0.0	3.876859	0.7831006
GSM92169.CEL	2.878646	0.0	3.695744	0.0	0.0
GSM92170.CEL	3.5493188	0.0	3.7450442	0.0	0.14950496
GSM92171.CEL	3.6838183	0.0	3.1615896	0.08252835	0.0036838055
GSM92172.CEL	4.7996593	0.0	1.6820784	3.2392144	0.73189914
GSM92173.CEL	3.7553368	1.7293924	0.0	4.067494	0.9671249
GSM92174.CEL	2.7907097	0.0	3.9143603	0.0	0.0
GSM92175.CEL	2.9187033	0.0	3.8621747	0.0	0.0
GSM92176.CEL	2.63019	0.0	3.7612422	0.0	0.0
GSM92177.CEL	2.498212	0.0	4.046058	0.0	0.024982154
GSM92178.CEL	3.3592167	0.0	3.9671474	0.7743879	0.0
GSM92179.CEL	3.0982523	0.0	3.6044843	1.2510785	0.0
GSM92180.CEL	3.965036	0.0	3.4331472	0.14402843	0.13804981
GSM92181.CEL	4.0678067	0.0	3.1966202	0.08183706	0.37040177
GSM92182.CEL	4.1115966	0.0	3.4529302	1.2941346	0.0
GSM92183.CEL	3.9989305	0.0	3.4597747	1.9183251	0.13561323
GSM92184.CEL	3.0292263	0.0	4.071752	0.0	0.034361422
GSM92185.CEL	3.131579	0.0	4.636302	0.0	0.433582
GSM92186.CEL	4.276711	0.0	1.7681266	3.1020658	0.51760685
GSM92188.CEL	4.996393	0.0	1.8018878	2.291079	0.73391384
GSM92189.CEL	4.6222878	0.0	1.3551782	2.667439	0.33393475
GSM92190.CEL	4.0593452	0.8216425	0.0	3.9073136	0.9592513
GSM92191.CEL	3.6015081	0.6358021	0.0	4.485359	1.0923951
GSM92192.CEL	3.6540036	1.631559	0.0	3.7414181	0.79290974
GSM92193.CEL	3.224649	1.2616388	0.0	4.326439	1.2074444
GSM954576_Nomura_PA01-1_Pae_G1a_.CEL	0.5050316	0.0	2.9335577	0.0	0.0
GSM954577_Nomura_PA01-2_Pae_G1a_.CEL	0.816121	0.0	4.3371716	0.0	0.0
GSM954578_Nomura_PA01-3_Pae_G1a_.CEL	0.8633443	0.0	4.684384	0.0	0.0
GSM954579_Nomura_PA01-4_Pae_G1a_.CEL	0.8166281	0.0	4.420359	0.0	0.0
GSM954580_Nomura_PA2449-1_Pae_G1a_.CEL	1.1877744	0.0	2.3618677	0.0	0.0
GSM954581_Nomura_PA2449-2_Pae_G1a_.CEL	1.5848918	0.0	3.5568678	0.0	0.0
GSM954582_Nomura_PA2449-3_Pae_G1a_.CEL	1.8505274	0.0	3.7315915	0.0	0.0
GSM954583_Nomura_PA2449-4_Pae_G1a_.CEL	1.389078	0.0	3.1389525	0.0	0.0
GSM994496_PAO1-replicate-01.CEL	0.0	0.0	1.7475661	0.0	0.0
GSM994497_PAO1-replicate-02.CEL	0.0	0.0	1.8089565	0.0	0.0
GSM994498_PAO1-replicate-03.CEL	0.0	0.0	1.6050713	0.0	0.0
GSM994499_HM4-replicate-01.CEL	0.0	0.0	0.0	0.0	0.8717251
GSM994500_HM4-replicate-02.CEL	0.0	0.0	0.0	0.0	0.84898937
GSM994501_HM4-replicate-03.CEL	0.0	0.0	0.0	0.0	0.6008214
H_1.CEL	0.0	0.0	0.0	0.0	0.0
H_3.CEL	0.0	0.0	0.0	0.0	0.0
H_5.CEL	0.0	0.0	0.0	0.0	0.0
HH-PA14_7-6-09_7-8-09_s1.CEL	2.2259927	3.9668856	0.0	0.9366753	4.256895
JS-1B4.9.07.CEL	0.0	0.0	0.0	0.0	0.0
JS-A164.9.07.CEL	0.0	0.0	0.0	0.0	0.0
JS-A84.9.07.CEL	0.0	0.0	0.0	0.0	0.0
JS-G164.9.07.CEL	0.0	0.0	0.0	0.0	0.0
JS-G84.18.07.CEL	0.0	0.0	0.0	0.0	0.0
JS-T24.9.07.CEL	0.0	0.0	0.0	0.0	0.0
KP_PA14_5-28_5-30-08_s2.CEL	2.7791247	3.9802017	0.0	0.0	3.04848
L_12.CEL	0.0	0.0	0.0	0.0	0.0
L_13.CEL	0.0	0.0	0.0	0.0	0.0
L_14.CEL	0.0	0.0	0.0	0.0	0.0
MBU_JGOLD_pakA1.CEL	0.0	0.0	2.7144885	0.0	0.0
MBU_JGOLD_pakA2.CEL	0.0	0.0	3.1288385	0.0	0.0
MBU_JGOLD_PAO11.CEL	0.0	0.0	3.5789418	0.0	0.0
MBU_JGOLD_PAO12.CEL	0.0	0.0	2.8849628	0.0	0.0
MBU_PAER_pak1.CEL	4.5601826	0.0	1.0998802	0.0	0.0
MBU_PAER_pak2.CEL	3.6737661	0.0	1.9790473	0.0	0.0
MBU_PAER_PT51.CEL	1.7568983	0.0	0.0	0.0	0.0
MBU_PAER_PT52.CEL	2.6268759	0.0	0.682525	0.0	0.0
MSC_01.CEL	2.74573	5.4388227	0.0	2.120243	1.0250865
MSC_02.CEL	2.2844796	5.1872306	0.0	2.2528243	0.439929
MSC_03.CEL	1.9843931	4.9762535	0.0	2.1717372	1.2692485
MSC_04.CEL	2.5373487	4.7322717	0.0	2.6035967	0.3478083
MSC_05.CEL	2.4546044	4.770471	0.0	1.9655181	1.4483511
MSC_06.CEL	2.6595426	3.0853086	0.0	3.1606688	0.17084828
MSC_07.CEL	2.095841	4.1128826	0.0	2.7122545	0.86678475
MSC_08.CEL	2.794054	2.725872	0.0	3.6258888	0.0
MSC_09.CEL	2.1389322	3.697567	0.0	2.4672942	0.36075053
MSC_10.CEL	3.0962925	2.1647081	0.0	3.773432	0.0
Nag_cDNA_1-30-09_S2.CEL	0.23757613	0.0	3.8391383	0.0	3.0856686
Nag_cDNA_2-26-09_s1.CEL	0.93412304	0.0	3.116037	0.0	4.0411286
Overhage11001_Pae_G1a.CEL	4.414119	0.0	1.7805809	0.7739445	0.79177296
Overhage11002_Pae_G1a.CEL	4.4816723	0.0	2.452835	0.81812394	1.3423219
Overhage5001_Pae_G1a.CEL	4.392135	0.0	1.8178425	0.6706861	0.3745613
Overhage5002_Pae_G1a.CEL	4.5299287	0.0	2.3008025	0.78925914	1.0637658
PA14_3-23-07_s2.CEL	2.3135214	4.282909	0.0	0.10182476	3.456717
PA14-Aro_10-5-07_s2.CEL	2.5986052	4.308551	0.0	0.23539877	3.54285
PA14_cDNA_labeled_4-09-08_S2.CEL	2.9279494	4.0887566	0.0	0.5616648	4.5613856
Pae_Fe02_13.CEL	0.0	0.0	0.0	0.0	0.0
Pae_Fe02_14.CEL	0.0	0.0	0.0	0.0	0.0
Pae_Fe02_15.CEL	0.0	0.0	0.0	0.0	0.0
Pae_Fe03_16.CEL	0.0	0.0	0.0	0.0	0.0
Pae_Fe03_17.CEL	0.0	0.0	0.0	0.0	0.0
Pae_Fe03_18.CEL	0.0	0.0	0.0	0.0	0.0
Pae_noFe_10.CEL	0.0	0.0	0.0	0.0	0.0
Pae_noFe_11.CEL	0.0	0.0	0.0	0.0	0.0
Pae_noFe_12.CEL	0.0	0.0	0.0	0.0	0.0
Tob1_aerobic_wdh_Pae_G1a.CEL	0.0	1.0938339	1.0983698	0.0	0.0
Tob1_anaerobic_Pae_G1a.CEL	0.0	3.3550081	0.0	0.0	0.0
Tob2_aerobic_wdh_Pae_G1a.CEL	0.0	1.0894845	1.0443611	0.0	0.0
Tob2_anaerobic_Pae_G1a.CEL	0.0	3.439211	0.0	0.0	0.0
Tob3aerobic_Pae_G1a.CEL	0.0	1.3031232	1.3899369	0.0	0.0
Tob3_anaerobic_Pae_G1a.CEL	0.0	3.1789904	0.0	0.0	0.0
TUBS0088.CEL	0.7949055	0.0	3.136535	0.0	0.0
TUBS0089.CEL	0.8340992	0.0	3.2617164	0.0	0.0
TUBS0090.CEL	1.3261613	0.0	2.675469	0.0	0.20393091
TUBS0091.CEL	0.2918743	0.0	2.231693	0.0	0.0
TUBS0092.CEL	0.054396868	0.0	1.5329671	0.0	0.0
TUBS0093.CEL	0.4366027	0.0	2.1876152	0.0	0.0
TUBS0094.CEL	0.0	0.0	0.625723	0.0	0.0
TUBS0095.CEL	0.29449236	0.0	1.4053669	0.0	0.0
TUBS0096.CEL	0.3329348	0.0	1.3202803	0.0	0.0
Van_Delden_Kohler_0311_BAL6_1.CEL	2.4448502	0.0	3.424841	0.0	0.0
Van_Delden_Kohler_0311_BAL6+_1.CEL	2.6420622	0.0	2.9637516	0.0	0.0
Van_Delden_Kohler_0311_BAL6_2.CEL	2.4336333	0.0	3.5887818	0.0	0.0
Van_Delden_Kohler_0311_BAL6+_2.CEL	2.669685	0.0	2.95114	0.0	0.0
Van_Delden_Kohler_0311_BAL6_3.CEL	1.7094072	0.0	3.5118008	0.0	0.0
Van_Delden_Kohler_0311_BAL6+_3.CEL	2.2121274	0.0	3.0966368	0.0	0.0
Van_Delden_Kohler_0311_PT5_1.CEL	3.029779	0.0	2.6415403	0.0	0.0
Van_Delden_Kohler_0311_PT5_2.CEL	3.762734	0.0	2.5111222	0.0	0.0
Van_Delden_Kohler_0311_PT5_3.CEL	3.8517447	0.0	2.7926502	0.6824559	0.1387608
WT12935-18-05.CEL	1.5046232	1.9081436	0.0	3.9200168	0.51567686
WT12935-4-05.CEL	1.5597047	1.6856781	0.0	4.281925	0.22634369
