	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
GSM261935.CEL	0.96902204	0.0	0.0	3.6082492	0.0	0.0	0.35764164	5.8612165	0.0	0.0	0.14112216	0.79447836	0.0	0.0	0.0	0.10348913	0.0	3.8310554	0.16935216	0.35635456
GSM261936.CEL	0.9323201	0.29848513	0.0	3.2849724	0.0	0.0	1.5429337	5.6356163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4351993	0.16862357	0.0
GSM261937.CEL	1.167357	0.10445736	0.0	3.179682	0.0	0.0150427	1.1896949	5.965391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3226533	0.30711302	0.0
GSM261938.CEL	1.2081571	0.0	0.0	3.01169	0.0	0.08647756	1.9646211	5.6711903	0.0	0.0	0.025944471	0.0	0.0	0.0	0.0	0.0740594	0.0	4.1891494	1.0429368	0.0
GSM267248.CEL	0.43563423	0.0	1.3173809	0.0	0.49337295	0.062256012	0.16674209	0.20773746	0.0	0.0	0.099472046	3.985259	0.0	0.0	2.5101898	0.0	0.38131648	0.0	0.0	2.7006338
GSM267249.CEL	0.45328072	0.104553625	0.6707168	0.0	1.2975994	1.4959636	0.0	0.0	0.0	0.0	0.24060398	2.8721638	0.053420007	0.0	2.1820943	0.0	2.078648	0.0	0.0	1.904525
GSM267250.CEL	0.33881706	0.16237724	2.4988606	0.0	0.029615864	0.0	0.0	1.0319545	0.36057675	0.0	0.04893434	4.4461756	0.0	0.0	1.5590162	0.0	0.13885973	0.0	0.14503312	1.9521432
GSM267251.CEL	0.2502272	0.13220024	2.2623754	0.0	0.0	0.0	0.0	1.207142	0.5189215	0.0	0.16541195	4.294026	0.0	0.0	1.7488441	0.0	0.022097021	0.0	0.13835202	2.5121381
GSM267252.CEL	0.32917663	0.8078542	0.0	0.0	0.0	1.4469206	0.21775997	0.47177073	0.0	0.0	0.0	3.3269439	0.0	0.0	4.0104237	0.0	0.8612113	0.0	0.0	2.6531253
GSM267253.CEL	0.24255931	0.14244127	0.0	0.0	0.3173456	2.513312	0.31149703	0.18950966	0.0	0.0	0.038600326	3.3022876	0.0	0.0	2.9425259	0.0	0.20043969	0.0	0.0	2.0267727
GSM267254.CEL	0.6682656	0.62542224	0.0	0.0	0.0	1.4564638	0.21032119	1.4220822	0.07150853	0.0	0.0	4.4533486	0.0	0.0	2.6161158	0.0	1.1568873	0.0	0.0	1.2618661
GSM267255.CEL	0.7968565	0.5650731	0.14168862	0.0	0.0	1.3688955	0.46085995	1.2209421	0.0	0.0	0.0	4.4792	0.0	0.0	2.0803337	0.0	1.6490558	0.0	0.0	1.2817893
GSM267256.CEL	0.1587803	2.2067835	0.0	0.0	0.20599318	3.7521112	0.0	0.033017114	0.0	0.0	0.0	1.4584737	0.0	0.0	3.6873076	0.0	1.1338158	0.0	0.0	1.6337018
GSM267257.CEL	0.0	1.2710209	0.0	0.0	0.30891266	3.1692293	0.27336258	0.04714723	0.0	0.0	0.0	1.1741319	0.08055717	0.0	3.961971	0.0	0.56500673	0.0	0.0	2.5772762
GSM267258.CEL	0.29022294	2.0385869	0.0	0.0	0.044757485	4.0850344	0.0	0.71684337	0.0	0.0	0.0	1.782655	0.0	0.0	2.316697	0.0	1.5528268	0.0	0.0	0.907671
GSM267259.CEL	0.20214939	2.2762785	0.0	0.08699763	0.14834195	3.784076	0.05253589	0.86572856	0.06116855	0.0	0.0	1.473923	0.0	0.0	2.6163385	0.0	1.5117904	0.0	0.0	1.7016239
GSM290747.CEL	0.6277279	0.8237078	4.1202602	0.29920456	3.1059623	0.0	0.11220789	0.107240565	0.0	1.7923431	0.0	3.121645	0.0	0.015632153	0.18377423	0.10612582	2.9915264	0.24701104	2.0141504	0.0
GSM290748.CEL	0.49347532	0.8430342	4.130064	0.27053028	3.0107923	0.0	0.14109588	0.22804292	0.0	1.4457211	0.012681067	2.5048454	0.0	0.03499294	0.15335491	0.06061168	2.9773896	0.37027884	1.7919921	0.0
GSM290749.CEL	0.0960677	3.302068	2.2568595	0.3578159	2.271697	0.07016208	0.0	0.0	0.0	2.5237417	0.24948865	1.6035218	0.0	0.0	0.25907645	0.0	1.1864518	0.45009467	0.0	0.0
GSM290750.CEL	0.2945481	2.652558	1.990762	0.10720307	2.6152582	0.31898934	0.0	0.0	0.0	1.7434862	0.32059354	1.8063252	0.0	0.0	1.399369	0.0	1.3092333	0.15647978	0.0	0.0
GSM290751.CEL	0.0	2.5367503	2.2908492	0.051106393	2.4007902	0.08363202	1.3660362	0.0	0.0	1.7160823	0.97260827	1.3036125	0.0	0.0	0.60931563	0.035218477	0.28395474	0.4114822	0.0	0.39225507
GSM290752.CEL	0.49134588	3.0345597	2.0292096	0.22541413	2.8101678	0.44449	0.0	0.0	0.0	2.3043542	0.2515151	2.0647488	0.0	0.0	0.8618407	0.0	1.8128643	0.10662198	0.0	0.048241496
GSM307112.CEL	1.4446764	0.0	0.0	0.0	0.45676517	2.0002658	3.3460336	0.0	0.0	0.0	1.075331	3.6212077	0.0	0.0	0.74044186	0.11861332	0.0	0.0	2.713101	0.8808131
GSM307113.CEL	1.3556843	0.0	0.0	0.0	0.14102858	2.0936437	3.5250978	0.0	0.0	0.0	1.1120696	3.8959074	0.0	0.0	0.63143045	0.012502059	0.0	0.0	2.8730755	0.6700465
GSM307114.CEL	1.4795645	0.0	0.19155079	0.0	0.14782971	2.531775	4.0083117	0.0	0.0	0.0	1.1071754	4.0285597	0.0	0.0	0.106811866	0.056119174	0.0	0.0	3.9781692	0.4629671
GSM307115.CEL	0.9868374	7.598552	0.0	0.38003308	0.0	1.6441474	0.0	0.0	0.0	2.1891675	0.0	0.0	2.9689348	0.788925	2.6070368	2.021502	0.0	0.106436074	0.0	1.2895861
GSM307116.CEL	1.1329811	5.690665	0.0	0.44516343	0.0	1.2849379	0.0	0.0	0.0	1.7022319	0.0	0.28724527	2.2721505	1.2026687	4.140349	2.6615489	0.0	0.0	0.0	2.0265129
GSM307117.CEL	0.2933045	7.2710342	0.024615854	0.51074743	0.0	1.1133716	0.0	0.0	0.0	1.8241267	0.0	0.20118213	2.8357506	1.2370796	3.761811	2.4737706	0.0	0.0	0.0	1.6383362
GSM307118.CEL	3.2890654	0.032751396	0.02071762	0.43693298	0.0	2.7583864	0.0	0.0	0.0	1.1807427	0.8844992	2.8044152	0.29768762	0.0	0.24142662	0.0	0.43088537	0.0	2.4733267	0.0
GSM307119.CEL	3.3359103	0.0	0.044192523	0.24279723	0.0	2.6619112	0.0	0.0	0.0	0.51640385	1.4743156	3.2639866	0.17646226	0.0	0.10295245	0.13160083	0.49731195	0.0	3.5442305	0.11357123
GSM307120.CEL	3.28865	0.0	0.0	0.18515217	0.0	2.5223837	0.0	0.0	0.0	0.4992341	1.3174729	3.2825398	0.10438153	0.0	0.1895706	0.09004833	0.45726764	0.0	3.4239566	0.0
GSM307121.CEL	1.6351383	1.6956027	0.0	0.8664571	0.0	1.25102	0.0	0.20524113	0.0	2.6522233	0.0	1.2769394	0.27474034	0.0	2.497832	1.071198	0.24108008	0.0	0.0	0.30024964
GSM307122.CEL	1.1849499	2.4684334	0.0	1.0747007	0.0	0.91256166	0.0	0.501546	0.0	2.8523893	0.0	1.1507545	0.4924496	0.0	2.870372	1.0692866	0.1494445	0.0	0.0	0.33397472
GSM307123.CEL	1.5234085	2.6039088	0.0	1.1968598	0.0	1.169141	0.0	0.51356316	0.0	3.101587	0.0	1.2038136	0.590773	0.0	2.2590265	0.53974646	0.20385519	0.0	0.0	0.38512635
GSM307124.CEL	1.4201059	2.9198496	0.0	0.012491047	0.0	1.7804556	0.0	0.013453543	0.0	0.0	0.0	3.4606242	0.0	0.0	3.3668532	0.4412728	2.8624475	0.0	0.0	0.65032554
GSM307125.CEL	1.4231141	3.0366335	0.0	0.0	0.0	1.527611	0.0	0.07284776	0.0	0.0	0.0	3.208271	0.0	0.0	2.8824847	0.33145064	2.9870934	0.070626765	0.0	0.6687986
GSM307126.CEL	1.9306056	3.2671947	0.0	0.0	0.0	1.3771963	0.0	0.0	0.0	0.0	0.0	3.2987432	0.0	0.0	2.178068	0.067277744	3.6895325	0.2012986	0.0	0.22368982
GSM307134.CEL	1.8862877	0.045866743	1.7018336	0.32328638	0.0	4.4962306	0.07628369	0.0	0.0	1.5109224	0.0	0.0	0.48310858	0.0	0.12346387	0.0	2.6499026	0.0	0.40875274	0.0
GSM307135.CEL	1.4606506	0.21922183	1.0957737	0.3648893	0.0	4.1863046	0.08350599	0.0	0.0	1.5211474	0.0	0.0	0.7680135	0.0	0.45578325	0.0	2.1571183	0.0	0.130128	0.0
GSM318398.CEL	0.0	5.8693485	0.0	0.02609086	0.0	0.096632764	3.0110912	0.0	0.08624148	0.0	0.0	0.0	0.0	0.0	3.5330904	0.4253729	0.0	0.0	0.0	1.834341
GSM318399.CEL	0.4603283	2.9532301	0.0	0.0	0.106582366	0.0	3.8291118	0.0	0.013079822	0.0	0.0	0.5383303	0.0	0.0	3.5353696	0.0	0.046908766	0.0	0.0	0.39636144
GSM318400.CEL	0.03978631	6.04954	0.0	0.0	0.0	0.078124166	3.7454093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8351343	0.0	0.05826643	0.0	0.0	0.27602294
GSM318401.CEL	0.0	3.1684043	0.0	0.0	0.0	0.0	2.9288597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.331243	0.49389726	0.0	0.0	0.0	3.0154722
GSM318402.CEL	0.011059195	2.6845553	0.0	0.0	0.0	0.20852229	3.6763618	0.0	0.0	0.0	0.0	0.23260587	0.0	0.0	4.902802	0.0	0.0	0.0	0.0	0.53282386
GSM318403.CEL	0.0	2.620372	0.0	0.0	0.0	0.0	3.4326985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1887393	0.0	0.0	0.0	0.0	2.5817916
GSM318404.CEL	0.0	1.3778183	0.0	0.0	0.062123597	0.0	3.5997567	0.0	0.762991	0.0	0.0	0.0	0.0	0.0	1.2263169	0.0	0.0	1.7598666	0.0	4.4952574
GSM318405.CEL	0.0	1.9236045	0.0	0.0	0.5598135	0.0	4.381919	0.0	0.27306443	0.0	0.04607761	0.0	0.0	0.38493645	2.1670032	0.0	0.0	1.4070581	0.0	1.5578
GSM318406.CEL	0.0	1.7050362	0.0	0.0	0.25743338	0.0	4.5629063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7177842	0.0	0.0	0.59585387	0.0	2.533626
GSM318407.CEL	0.0	1.5109046	0.0	0.0	0.0	0.0	3.079515	0.0	0.11442375	0.0	0.083286166	0.0	0.0	0.0	3.3367646	0.0	0.0	0.0	0.0	3.9158292
GSM318408.CEL	0.0	4.069305	0.0	0.0	0.1138717	0.0	3.435218	0.0	0.08735305	0.0	0.015928507	0.031445205	0.0	0.0	0.26210868	0.0	0.0	0.5660471	0.0	2.2786176
GSM318409.CEL	0.0	0.88672054	0.07041362	0.0	0.45806462	0.25367004	2.9776716	0.0	0.0	0.0	0.060617268	0.0	0.0	0.9694243	5.0447707	0.0	0.0	0.07222828	0.0	0.35413578
GSM318716.CEL	0.0	0.24097997	0.0	6.740775	0.0	1.804564	0.0	0.0	0.0	1.967385	0.0	0.0	0.0	0.11754146	0.0	0.017151609	1.2377898	0.0	0.0	0.0
GSM334310.CEL	0.67009217	0.0	4.548941	0.91212445	1.2097204	2.1172163	0.05002725	0.0	0.06297588	0.0	0.7241642	4.547987	0.042496473	0.0019764788	0.0968218	0.21942896	0.46791214	0.0	3.0676775	0.0
GSM334311.CEL	0.0	0.0	4.2750053	0.873354	0.70412725	2.957495	0.30779952	0.0	0.7207694	0.0	2.5184941	3.3935547	0.14261132	0.079015955	0.01089295	0.21717352	0.0	0.0	4.295699	0.0
GSM334312.CEL	0.0	0.0	4.0829725	0.24890769	0.85035616	1.5017898	0.0	0.0	1.6632844	0.0	1.1051142	3.2470183	0.0	0.1931984	0.0	0.32628193	0.3992418	0.978361	1.2094564	0.7637449
GSM334313.CEL	0.113101214	0.0	3.6025925	0.63784087	0.25806653	2.3165035	0.0	0.0	1.3450876	0.0	0.36902535	3.6566057	0.0	0.14356276	0.0018267315	0.22310694	0.43258917	0.89133286	0.0	0.21925288
GSM334314.CEL	0.2468973	0.0	3.5902176	0.8476595	0.0	2.3215883	0.6307155	0.0	0.7476753	0.0	0.7549422	3.8046088	0.26669666	0.0	0.0	0.10027385	0.18622306	0.82829106	2.8013315	0.0
GSM334315.CEL	0.08371639	0.0	3.832338	0.8246013	0.0	2.1530356	0.25630027	0.0	0.821877	0.0	0.40003377	4.172428	0.034151673	0.041001078	0.038233496	0.1265559	0.26578724	1.0227625	1.9203886	0.07202524
GSM335182.CEL	0.8894648	0.0	0.0	5.5713696	0.0	0.0	0.0	0.0	0.0	0.0	1.182019	0.0	0.28656676	5.132878	0.69180995	0.0	0.0	0.0	0.0	0.293233
GSM335183.CEL	0.0	0.25955477	0.0	4.8796377	0.0	0.0	0.2295391	0.0	0.1050961	0.0	0.0	0.0	0.0	6.844574	2.2755108	0.0	0.0	0.0	0.0	1.1552447
GSM349042.CEL	0.0	0.1196125	0.0	5.5674243	0.21439219	0.6665316	0.0726912	0.0	0.0	0.25234374	0.0	0.0	0.0	3.1343167	0.14150533	0.0	0.0	0.0	0.0	0.0
GSM349045.CEL	0.0	0.0	0.0	6.705418	0.0	1.7452412	0.81039155	0.0	0.0	1.9001102	0.13740736	0.0	0.0	0.0	0.0	0.11240883	0.99841535	0.0	0.12293958	0.0
GSM349047.CEL	0.0	0.0	0.0	6.8748226	0.18220434	1.361834	0.2788027	0.0	0.0	2.8268917	0.019689381	0.0	0.0	0.0	0.0	0.15692742	1.283584	0.0	0.37034112	0.0
GSM349048.CEL	0.0	0.14521848	0.0	5.8467007	0.14532027	0.8024137	0.43676257	0.0	0.0	0.70787024	0.026200831	0.0	0.0	1.1551747	0.0	0.0	0.5965559	0.0	0.0	0.0
GSM356953.CEL	0.11834848	0.0	0.0	0.0	0.0	0.0	0.022990227	0.0	0.0	0.0	0.33512774	2.7640705	0.0	1.4883087	4.30593	0.0	0.0	0.0	0.0	5.215156
GSM356954.CEL	0.22958025	0.0	0.0	0.0	0.0	0.029439434	0.0	0.0	0.0	0.0	0.0	3.0036092	0.0	1.2355363	4.435533	0.0	0.0	0.0	0.0	4.8519306
GSM356955.CEL	0.22035366	0.0	0.0	0.0	0.0	0.044787873	0.0	0.10575582	0.0	0.0	0.0	2.9728656	0.0	1.11327	4.295875	0.0	0.0	0.0	0.0	5.077475
GSM356956.CEL	0.07580218	0.0	0.0	0.0	0.0	0.06996969	0.12111235	0.0	0.0	0.0	0.0	2.568592	0.0	1.6795397	5.061649	0.0	0.0	0.0	0.0	4.8751187
GSM356957.CEL	0.07374549	0.18982244	0.0	0.0	0.0	0.032674424	0.11462414	0.0	0.0	0.0	0.0	2.1451998	0.0	1.7705808	5.239611	0.0	0.14762095	0.0	0.0	5.1812716
GSM356958.CEL	0.07059616	0.12660514	0.0	0.0	0.0	0.21491645	0.09622729	0.020512253	0.0	0.0	0.0	2.444788	0.0	1.8498888	5.226708	0.0	0.0	0.0	0.0	4.7398944
GSM356959.CEL	0.0	0.1439707	0.0	0.0	0.0	0.0	0.055550814	0.0	0.0	0.0	0.0	1.519736	0.0	2.891901	5.3437586	0.0	0.047754884	0.0	0.0	5.504754
GSM356960.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.17812473	0.0	0.0	0.0	0.0	1.3171701	0.006479919	2.5023491	5.2598515	0.0	0.019011438	0.0	0.0	5.671088
GSM356961.CEL	0.0	0.0	0.0	0.0	0.0	0.11018804	0.17686129	0.0	0.0	0.0	0.0	1.8302282	0.0	2.1504235	5.394138	0.0	0.0	0.0	0.0	4.6870008
GSM366976.CEL	2.8317893	0.9642524	0.0	7.324792	0.0	0.88601995	0.0	0.0	0.0	2.3826618	0.5870209	0.0	1.3480921	0.0	0.0	0.14739835	0.0	0.0	0.0	0.0
GSM366977.CEL	0.27375644	2.9079509	0.0	6.85834	0.22149788	1.0747807	0.0	0.0	0.0	1.5866272	0.0	0.0	0.470918	0.0	0.0	0.18166652	1.2106752	0.0	0.0	0.0
GSM375702.CEL	0.0	0.0	2.1652987	5.8486094	0.11723098	0.19148804	0.0	0.0	0.0	0.0	1.5593728	1.5119028	0.0	0.4365543	0.0	0.03248036	2.112589	0.0	0.8759378	0.0
GSM375703.CEL	0.0	0.0	3.1038024	5.6064563	0.4409618	0.0	0.04055214	0.0	0.0	0.0	2.2811947	1.5015727	0.0	0.52790153	0.0	0.110772	1.6586676	0.0	0.70688736	0.0
GSM393044.CEL	0.0	0.0	0.11619812	0.0	1.3211066	4.417616	0.0012089014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025919825	3.9865618	0.0	0.0	3.3647077
GSM393045.CEL	0.0	0.0	0.03231597	0.0	1.3516418	4.6741247	0.0950948	0.0	0.0	0.0	0.0	0.0	0.377813	0.0	0.0	0.0	4.744056	0.0	0.0	2.8350625
GSM424829.CEL	0.0	2.185607	0.0	0.0	0.48701584	0.1574749	0.0	0.0	0.0	0.0	0.0	0.0	0.086351246	3.4249732	4.6662874	0.0	0.13705927	0.0	0.0	0.0
GSM424830.CEL	0.0	1.9411674	0.0	0.0	0.3559481	0.11603549	0.0	0.0	0.0	0.0	0.0	0.0	0.19544792	4.028256	4.9177327	0.0	0.06682676	0.0	0.0	0.0
GSM424831.CEL	0.0	2.1978042	0.0	0.0	0.37120178	0.24223137	0.0	0.0	0.0	0.0	0.0	0.0	0.20211044	3.603764	4.9439588	0.0	0.09282011	0.0	0.0	0.0
GSM424832.CEL	0.0	2.839283	0.2385937	0.04105884	0.9484121	0.31752646	0.0	0.0	0.0	0.0	0.0	0.0	0.14815235	2.0257504	3.007993	0.0	1.0652993	0.03708619	0.0	0.0
GSM424833.CEL	0.012085319	2.8016086	0.22864822	0.0	1.0125296	0.21395613	0.0	0.0	0.0	0.0	0.0	0.0	0.0155751705	1.8569438	3.301407	0.0	1.1326009	0.0	0.0	0.0
GSM424834.CEL	0.0	2.9657056	0.0	0.0	0.79524964	0.36330754	0.0	0.0	0.0	0.0	0.0	0.0	0.17100278	2.8961477	4.437765	0.0	0.4652336	0.0	0.0	0.0
GSM424835.CEL	0.0	2.7255533	0.02680391	0.0	0.34508842	0.5614734	0.0	0.0	0.0	0.0	0.0	0.0	0.26609576	2.8020146	4.4043407	0.0	0.320695	0.0	0.0	0.0
GSM424836.CEL	0.0	2.7469523	0.0	0.0	0.0	0.43517974	0.0	0.1765267	1.8635398	0.0	0.0	0.0	0.37916458	3.0412533	4.419566	1.1309514	0.5005422	0.0	0.0	1.6966498
GSM429472.CEL	0.8093202	0.4918999	0.8118752	0.0	0.0	0.0	0.514563	1.8526143	2.7724836	0.0	0.6360937	2.823645	0.0	0.0	2.0188746	0.0	0.0	0.0	1.7727985	3.208718
GSM429475.CEL	0.49188006	0.6311775	0.91135347	0.0	0.0	0.0	0.1948635	2.4379025	3.9384565	0.0	0.37292296	2.291288	0.0	0.33655864	2.1592243	0.0	0.0	0.0	0.8251452	4.6659317
GSM429476.CEL	1.1812053	3.8967268	0.0	0.000577271	0.0	0.18333542	0.0	3.644558	3.1922288	0.0	0.0	2.7552614	0.0	0.0	3.8440158	0.0	0.8718182	0.0	0.0	3.2243483
GSM429477.CEL	0.69169563	4.1225553	0.0	0.0	0.0	0.054172207	0.0	3.8561704	4.0797977	0.0	0.0	1.6494405	0.0	0.7212594	3.667536	0.0	2.1852398	0.0	0.0	3.573133
GSM429478.CEL	0.7047597	4.4879603	0.0	0.0	0.0	0.098320685	0.0	3.3289073	4.580395	0.0	0.0	1.448586	0.0	0.9570666	3.636095	0.0	1.3075829	0.0	0.0	4.692276
GSM429479.CEL	0.58472455	3.9539676	0.0	0.0	0.0	0.057731807	0.0	3.0274973	4.222961	0.0	0.0	1.4241221	0.0	0.82155067	3.0902877	0.0	1.551244	0.0	0.023098707	4.7192683
GSM429480.CEL	1.9307464	3.765194	0.0	0.0	0.0	0.0	0.16840583	3.4098945	2.3247495	0.0	0.0	2.513261	0.0	0.0	1.9566264	0.0	2.735938	0.026816845	0.0	3.1394308
GSM429481.CEL	1.8034252	3.913518	0.0	0.019161165	0.0	0.0	0.09978336	3.6507273	2.545732	0.0	0.0	2.3517218	0.0	0.0	2.3043458	0.0	2.3808963	0.013338119	0.0	3.1053529
GSM432860.CEL	0.17373034	0.0	4.239997	0.0	0.7936838	0.0	0.09622544	0.43305162	0.0	0.0	0.5692906	4.0331993	0.08422732	0.0	0.12810461	0.20056163	0.16085206	0.0	4.1209154	1.0351828
GSM432861.CEL	0.11018351	0.0	4.3497133	0.0	1.1217577	0.0	0.0	0.24572751	0.0	0.0	1.1350417	3.7429833	0.0	0.0	0.15757585	0.14855802	0.0	0.0	4.450778	0.88619465
GSM432862.CEL	0.025465637	0.0	4.9875855	0.0	0.8762215	0.0	0.7192568	0.39383787	0.0	0.0	1.3332912	2.8837218	0.26903194	0.0	0.14632526	0.11308558	0.0	0.0	3.7619798	1.2699928
GSM432863.CEL	0.27238953	0.0	3.984685	0.0	0.65777147	0.0	0.27004707	0.8526657	0.17270148	0.0	0.68099344	3.7496529	0.0	0.0	0.25346076	0.08990528	0.0	0.0	3.2515135	1.5169652
GSM432864.CEL	0.0	0.0	3.5885146	0.0	0.66386616	0.0	0.17286724	0.0	0.17305326	0.0	2.9195137	3.125956	0.019041538	0.0	0.23745689	0.05266373	0.0	0.0	4.8672686	1.2010406
GSM432865.CEL	0.0	0.0	3.4209175	0.0	0.6618099	0.0	0.37375307	0.1298961	0.24030745	0.0	3.0472693	2.8199058	0.0	0.0	0.19836202	0.06868437	0.0	0.0	5.0487843	1.4023818
GSM432866.CEL	3.1328797	1.3404353	1.0229816	0.16257262	0.0	3.6789007	0.0	1.4753027	0.0	0.0	0.0	2.533805	0.0	0.0	0.091029786	0.0	2.626868	0.0	0.0	0.0
GSM432867.CEL	3.5293255	0.9800084	2.1583652	0.2229164	0.0	3.0433195	0.0	1.2024511	0.0	0.0	0.029067636	3.0229244	0.0	0.0	0.0	0.0	2.343354	0.0	0.0	0.0
GSM432868.CEL	3.1661363	1.4414937	1.9396886	0.33517605	0.04747334	2.7322075	0.0	1.8232968	0.0	0.0	0.0	3.0981016	0.0	0.0	0.0	0.0	1.8120767	0.0	0.0	0.10170257
GSM432869.CEL	3.2567642	1.9707515	1.5773443	0.22452232	0.6864445	3.6340098	0.0	0.50405544	0.0	0.0	0.0	1.0190234	0.39944178	0.0	0.0	0.0	3.3139005	0.030795634	0.0	0.0
GSM432870.CEL	1.6176952	0.0	0.0	0.6179323	1.3941178	5.380034	0.0	0.1861881	0.0	0.43684798	0.0	0.5275837	0.975447	0.0	0.021130893	0.0	2.5240898	0.0	0.060480714	0.3732035
GSM432871.CEL	2.2593722	0.0	0.0	0.36639893	1.162204	5.0672526	0.19607115	0.27806944	0.0	0.005146563	0.0	1.1029304	0.90660334	0.0	0.0	0.024836943	2.2990267	0.0	0.14987706	0.2560683
GSM45588.CEL	0.0	4.3318434	0.0	0.8309891	0.0	2.8776243	0.0	2.8149402	3.7324152	0.0	0.0	0.22274196	0.0	0.7630051	3.7951775	0.028799787	0.9717591	0.0	0.0	2.86326
GSM45589.CEL	0.0	3.867272	0.0	0.5833628	0.0	2.103731	0.0	2.7790918	3.4575853	0.0	0.0	0.031493425	0.07347047	1.9812722	4.4950395	0.0	0.7770889	0.0	0.0	2.555132
GSM45590.CEL	0.0	2.6902604	0.0	0.21146777	0.0	1.7209206	0.0	2.0937433	2.4153833	0.0	0.0	0.0	0.0	1.5594475	3.3734047	0.0	0.9857905	0.0	0.0	2.0062394
GSM45591.CEL	0.0	3.5570705	0.0	0.23908895	0.0	2.4680603	0.0	2.5139365	3.2663908	0.0	0.0	0.0	0.0	0.551728	2.4515755	0.0	1.5713221	0.0	0.0	2.488828
GSM462061.CEL	0.0	0.03054607	0.0	3.857323	1.4228815	0.0	0.4485165	0.0	0.0	0.0	0.3407974	0.0	0.0	6.125181	1.8332994	0.24119315	0.0	0.0	0.0	0.0
GSM462062.CEL	0.0	1.1020517	0.0	4.3365088	2.0830615	0.0	0.45218515	0.0	0.0	0.0	0.21240816	0.0	0.0	3.1960795	0.0	0.0	0.26014006	0.0073227286	0.0	0.0
GSM462063.CEL	0.90993166	2.7641776	0.0	5.915328	0.0	3.0501103	0.0	0.0	0.0	2.0051725	0.0	0.0	0.32960832	0.0	0.0	0.38149148	0.0	0.0	0.0	0.35576612
GSM462064.CEL	0.23285791	1.6157584	3.0431044	5.648932	0.45775777	1.5283582	0.0	0.0	0.0	0.0	0.0	0.0	0.10470495	0.0	0.0	0.0	2.6325603	0.0	0.0	0.0
GSM462352.CEL	1.4851727	0.25187612	0.46025875	3.1184835	2.1933236	0.0	0.5280056	0.0	0.0	0.65977484	2.5392795	0.0	0.684287	0.6540262	0.6926042	1.4624207	0.0	0.0	0.0	0.0
GSM462353.CEL	1.867664	0.54755604	1.0610056	6.2275543	1.8106226	0.0	0.83690983	0.0	0.0	2.9822555	2.3230395	0.0	0.22612005	0.0	0.0	0.1388433	0.0	0.5944114	1.0541534	0.0
GSM462354.CEL	0.0	0.0	0.0	6.110057	0.0	0.41505665	0.0	0.0	0.0	0.68890524	0.23808607	1.4256806	0.0	0.0	0.0	0.0	3.6782417	0.0	0.46590725	0.0
GSM462355.CEL	0.0	0.08747408	0.2505541	6.4959974	0.3293114	0.0	0.0	0.0	0.0	0.88892543	0.2717502	0.45158496	0.0	0.23281385	0.0	0.0	3.423187	0.0	0.19270174	0.0
GSM537320.CEL	0.0	0.0	0.0	0.0	6.002317	0.25887746	0.0	0.0	0.0	0.1977062	0.0	0.0	0.14411488	2.7872846	7.9883094	1.1809237	0.2840742	0.0	0.0	0.0
GSM537321.CEL	0.0	0.0	0.0	0.0	5.6645617	0.18449628	0.0	0.0	0.0	0.25103557	0.0	0.0	0.10593587	2.664638	8.06387	1.1400189	0.1913128	0.0	0.0	0.0
GSM541640.CEL	0.0773142	0.0	1.803163	0.9277233	1.366028	0.0	0.4682628	1.7389585	0.0	0.0	2.1105666	1.744209	0.0	0.0	0.0	0.050342992	1.7526257	2.707314	3.683704	0.9624564
GSM541641.CEL	0.11696029	0.0	1.7684879	1.0472405	1.3060385	0.0	0.5776236	1.6014438	0.0	0.0	2.2070737	1.5304072	0.0	0.0	0.0	0.08828893	2.0590131	2.8047845	3.7667959	1.1074109
GSM541642.CEL	1.9141406	4.801302	0.0	3.428926	0.0	0.21588655	0.0	0.6773895	0.13766772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.561117	0.05616215	0.0	0.0
GSM541643.CEL	2.564343	5.864594	0.0	3.8121588	0.0	0.0	0.0	0.9426975	0.11304402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1781545	0.2260052	0.0	0.0
GSM541644.CEL	0.0	3.393224	0.0	2.4565058	2.4472857	0.16710222	0.0	2.313343	0.64233315	0.0	0.09956592	0.71595705	0.0	0.0	0.0	0.0	5.224106	0.28480613	0.0	0.0
GSM541645.CEL	0.22193852	3.950161	0.0	2.6682477	2.6471524	0.0	0.0	1.9841548	0.3985149	0.0	0.037851512	0.28064725	0.0	0.0	0.0	0.0	5.5572853	0.26575416	0.0	0.0
GSM541646.CEL	1.3079774	5.6555943	0.0	1.3397658	0.0	0.041523177	0.0	2.9791315	3.2395062	0.0	0.035462797	0.21386206	0.0	0.6217234	2.100467	0.0	2.9831645	0.0	0.0	2.3028064
