	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
SRR959739	2.7603185	0.0	2.6516795	0.0	2.341289	2.732518	0.27938798	2.0953696	1.8613402	0.0	0.0	0.21368253	0.0	0.0	0.0	0.5873198	1.6481371	0.0	0.0	0.0	0.0	0.0	0.0	2.0240169	0.0	0.0	0.0	0.0	0.0	2.3715074
SRR959740	2.7344604	0.0	2.6255007	0.0	2.328174	2.709027	0.31464773	2.091847	1.8291063	0.0	0.0	0.20329002	0.0	0.0	0.0	0.6285493	1.6655022	0.0	0.0	0.0	0.0	0.0	0.0	2.017956	0.0	0.0	0.0	0.0	0.0	2.3662794
SRR959741	2.7287583	0.0	2.6127636	0.0	2.3223546	2.7014194	0.3189849	2.091574	1.8095846	0.0	0.0	0.19956332	0.0	0.0	0.0	0.64606565	1.67287	0.0	0.0	0.0	0.0	0.0	0.0	2.0206835	0.0	0.0	0.0	0.0	0.0	2.3689394
SRR959742	2.716181	0.0	2.6385174	0.0	2.316473	2.7034726	0.31642836	2.1172278	1.8790983	0.0	0.0	0.20148146	0.0	0.0	0.0	0.61245525	1.646973	0.0	0.0	0.0	0.0	0.0	0.0	2.0048108	0.0	0.0	0.0	0.0	0.0	2.3369074
SRR959743	2.6692564	0.0	2.6018338	0.0	2.2881868	2.6630716	0.33593622	2.0947301	1.8237525	0.0	0.0	0.20165703	0.0	0.0	0.0	0.63451874	1.6380492	0.0	0.0	0.0	0.0	0.0	0.0	1.9834782	0.0	0.0	0.0	0.0	0.0	2.31129
SRR959744	2.6567705	0.0	2.568778	0.0	2.2760863	2.6368113	0.38374162	2.104487	1.7944	0.0	0.0	0.16560355	0.0	0.0	0.0	0.67980236	1.6693771	0.0	0.0	0.0	0.0	0.0	0.0	1.9886652	0.0	0.0	0.0	0.0	0.0	2.315974
ERR699627	0.0	0.026229858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23669529	0.41137716	0.33287454	0.0	0.0	0.1457729	0.0	0.0	0.0001630187	2.0301247	0.3166303	0.0	0.0	0.0	0.0	0.0	2.4831252	0.0	1.3526015	1.2533659	0.0
ERR699630	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66264915	1.9929688	1.1783681	0.0	0.001678586	0.0	0.0	0.0	1.3307021	1.4768696	0.0	0.0	0.0	0.0	0.0	1.4440808	0.23824415	0.0	0.0	0.0
ERR699632	0.0	0.25856668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08800638	0.7736969	0.0	0.0	0.0	0.17046821	0.0	0.0	0.0	1.6685439	0.18791372	0.0	0.0	0.0	0.0	0.0	2.059431	0.0	2.326748	1.4203957	0.0
ERR699626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0896454	2.0915782	1.0677198	0.0	0.0756903	0.0	0.0	0.0	1.4027932	1.1703823	0.0	0.0	0.0	0.0	0.0	1.3808444	0.5666416	0.046503313	0.0	0.0
ERR699628	0.0	0.2732465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07329528	0.85922205	0.0	0.0	0.0	0.1669065	0.0	0.0	0.0	1.6844459	0.14450866	0.0	0.0	0.0	0.0	0.0	2.0115342	0.053966537	2.3171325	1.4450558	0.0
ERR699631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36202317	0.5591276	0.6020432	0.0	0.0	0.34229368	0.0	0.0	0.0	1.932138	0.213023	0.0	0.0	0.0	0.0	0.0	2.3549745	0.0	1.1377175	1.1639329	0.0
ERR699629	0.0	0.031928867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22311991	0.4390418	0.31107914	0.0	0.0	0.13671046	0.0	0.0	0.0	1.9991748	0.33756214	0.0	0.0	0.0	0.0018541515	0.0	2.476677	0.0	1.3626076	1.2344848	0.0
ERR699625	0.0	0.3248254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044484958	0.9337921	0.0	0.0	0.0	0.14180839	0.0	0.0	0.0	1.7086076	0.08992463	0.0	0.0	0.0	0.0	0.0	1.9698488	0.10482451	2.363524	1.4732621	0.0
ERR699633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.125936	2.1373935	1.0898887	0.0	0.08566913	0.0	0.0	0.0	1.3954368	1.1352005	0.0	0.0	0.0	0.0	0.0	1.3549441	0.5971751	0.02708204	0.0	0.0
SRR2175368	0.0	0.0	0.46593976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0156531	3.0165205	0.8958491	0.0	0.16366515	0.0	0.0	0.0	1.5579605	0.0	0.0	0.0	0.0	0.0	0.0	0.51798743	2.0061035	0.9526415	0.0	0.0
SRR2175399	0.0	0.0	0.45049888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0654845	3.0412393	0.889883	0.0	0.15615836	0.0	0.0	0.0	1.5900948	0.0	0.0	0.0	0.0	0.0	0.0	0.5290649	2.0499227	0.9709247	0.0	0.0
SRR2175474	0.0	0.45760834	0.41221803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5295205	2.625614	0.69435954	0.25044182	0.12420231	0.0	0.0	0.0	1.3368497	0.0	0.0	0.0	0.06229043	0.0	0.0	0.5210851	1.6839693	1.0222003	0.0	0.0
SRR2175475	0.0	0.5260228	0.48125672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9288292	2.9394693	0.72881144	0.35884514	0.09655136	0.0	0.0	0.0	1.4264286	0.0	0.0	0.0	0.0	0.0	0.0	0.3332668	2.0166452	1.0969126	0.0	0.0
SRR2175476	0.0	0.0	0.05510322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8775606	2.5000181	0.91065454	0.0	0.29154247	0.0	0.0	0.0	1.7708521	0.0	0.0	0.0	0.0	0.0	0.0	0.3667089	2.4022775	1.1186396	0.0	0.0
SRR2175477	0.0	0.0	0.040233776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8337498	2.3884387	0.88074064	0.0	0.2809216	0.0	0.0	0.0	1.697627	0.0	0.0	0.0	0.0	0.0	0.0	0.39587572	2.4278207	1.0752797	0.0	0.0
SRR2042654	0.0	4.195677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33050036	0.81380904	0.0	0.0	0.0	0.0	0.5330622	0.0	0.0
SRR2042653	0.0	4.0252414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009127945	0.0	0.0	0.0	0.0	0.0	0.0	0.63245875	0.0	0.0	0.0	0.0	1.8772906	0.0	0.0	0.0	0.0	1.6717268	0.0	0.37328622
SRR2042652	0.0	1.7462833	0.11996617	0.0	0.37973267	0.0	0.0	0.0	0.0	0.0	1.0751624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6610618	0.0	0.0	0.0	0.0	2.7370849	0.0	0.0
SRR2042650	0.0	2.5811653	0.0	0.0	0.41852027	0.0	0.0	0.0	0.0	0.0	1.0914522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0474572	0.0	0.0	0.0	0.0	2.013999	0.0	0.0
SRR2042649	0.0	2.9023523	0.0	0.0	0.039316628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9295758	0.0	0.0	0.0	0.0	2.9559464	0.0	0.0
SRR2042647	0.0	3.872232	0.0	0.0	0.61365044	0.0	0.0	0.0	0.0	0.0	1.8196348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.502494	0.0	0.0	0.0	0.0	3.304607	0.0	0.0
SRR2042648	0.0	3.2028365	0.0	0.0	0.49840304	0.0	0.0	0.0	0.0	0.0	1.5104661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5944562	0.0	0.0	0.0	0.0	2.8750825	0.0	0.0
SRR2042646	0.0	2.684712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39893758	0.0	0.0	0.0	0.0	0.22121897	0.0	1.145776	0.0	0.0	0.0	0.0	0.815792	0.88066614	0.0	0.048146904	0.0	0.635135	0.0	0.0
SRR2042645	0.0	4.0063195	0.0	0.0	0.46087778	0.0	0.0	0.0	0.0	0.0	2.1762676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3383126	0.0	0.0	0.0	0.0	2.6798658	0.0	0.0
SRR2042644	0.0	2.9645562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5012406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3548741	0.0	0.0	0.0	0.0	2.7386565	0.0	0.0
SRR2042643	0.0	3.6446314	0.00658489	0.0	1.2112656	0.0	0.0	0.0	0.0	0.0	1.2227758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0924344	0.0	0.0	0.27693543	0.0	3.341857	0.0	0.3760225
SRR2042642	0.0	3.3267393	0.0	0.0	0.5538471	0.0	0.0	0.0	0.0	0.0	2.0452275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3623514	0.0	0.0	0.0	0.0	2.9605012	0.0	0.0
SRR2042640	0.0	3.70509	0.0	0.0	0.42489904	0.0	0.0	0.0	0.0	0.0	1.6407954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3428583	0.0	0.0	0.0	0.0	3.4996123	0.0	0.0
SRR2042641	0.0	3.3207235	0.0	0.0	0.17920695	0.0	0.0	0.0	0.0	0.0	0.37839082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9119247	0.0	0.0	0.0	0.0	3.1641483	0.0	0.0
SRR2042639	0.0	3.0155907	0.0	0.0	0.29502952	0.0	0.0	0.0	0.0	0.0	1.1692345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9034882	0.0	0.0	0.0	0.0	3.2503905	0.0	0.0
SRR2042638	0.0	3.0297775	0.0	0.0	0.3501037	0.0	0.0	0.0	0.0	0.0	1.8088254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1707633	0.0	0.0	0.0	0.0	2.6003146	0.0	0.0
SRR2042637	0.0	1.6132637	0.0	0.0	0.25738448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02020818	0.0	0.0	1.9414954	0.0	0.0	0.0	0.0	3.1824455	0.0	0.0
SRR2042636	0.0	3.8914232	0.0	0.0	0.7442883	0.0	0.0	0.0	0.0	0.0	1.3452803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9910443	0.0	0.0	0.0	0.0	2.6546063	0.0	0.0
SRR2042634	0.0	4.3351727	0.0	0.0	1.7444174	0.0	0.0	0.0	0.0	0.0	1.4909158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3817854	0.0	0.0	0.0	0.0	2.945938	0.0	0.0
SRR2042635	0.0	3.1523285	0.0	0.0	0.33510855	0.0	0.0	0.0	0.0	0.0	1.6534641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1297712	0.0	0.0	0.0	0.0	3.2428331	0.0	0.0
SRR2042633	0.0	2.6833816	0.0	0.0	0.30445215	0.0	0.0	0.0	0.0	0.0	0.8289525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9486327	0.0	0.0	0.0	0.0	2.705842	0.0	0.0
SRR2042631	0.0	3.3610563	0.0	0.0	0.41351554	0.0	0.0	0.0	0.0	0.0	1.6921697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2726269	0.0	0.0	0.0	0.0	4.0288725	0.0	0.0
SRR2042632	0.0	1.7829208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.212343	0.0	0.0	0.0	0.0	0.0	0.0	0.1291399	0.0	0.28405696	0.0	0.0	1.0635455	0.0	0.0	0.16674435	0.0	1.9229845	0.0	0.0
SRR2042630	0.0	2.3706505	0.0	0.0	0.22464079	0.0	0.0	0.0	0.0	0.0	0.87627864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1656718	0.0	0.0	0.0	0.0	3.5889854	0.0	0.0
SRR2042629	0.0	2.7648354	0.0	0.0	0.5491464	0.0	0.0	0.0	0.0	0.0	1.771971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.963031	0.0	0.0	0.0	0.0	3.4411626	0.0	0.0
SRR2042628	0.0	3.247562	0.0	0.0	0.19615221	0.0	0.0	0.0	0.0	0.0	0.3184441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3780488	0.35102838	0.0	0.0	0.0	2.9473248	0.0	0.0
SRR2042626	0.0	3.1475706	0.0	0.0	0.48246598	0.0	0.0	0.0	0.0	0.0	1.9302067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2458184	0.0	0.0	0.0	0.0	3.0706887	0.0	0.0
SRR2042627	0.0	0.0	0.0	0.0	0.16037744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4237518	0.0	0.0	0.46468312	0.0	0.0	0.0	0.0	0.07754831	0.0	0.0
SRR2042624	0.0	2.5183997	0.0	0.0	0.46253866	0.0	0.0	0.0	0.0	0.0	0.049031556	0.0	0.0	0.0	0.0	0.0	0.0	0.45211998	0.0	0.0	0.0	0.0	1.5731215	0.0	0.0	0.009685218	0.0	1.9607894	0.0	0.0
SRR2042625	0.0	2.7769208	0.0	0.0	0.4150345	0.0	0.0	0.0	0.0	0.0	1.0024879	0.0	0.0	0.0	0.0	0.0	0.0	0.04307705	0.0	0.0	0.0	0.0	2.1446862	0.0	0.0	0.0	0.0	1.9772097	0.0	0.0
SRR2042623	0.0	3.566733	0.0	0.0	0.36682737	0.0	0.0	0.0	0.0	0.0	0.3327524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0579343	0.0	0.0	0.0	0.0	0.87748164	0.0	0.25235057
SRR2042622	0.0	4.793316	0.0	0.0	0.7236613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0608943	0.0	0.0	0.0	0.0	2.4745731	0.0	0.0
SRR2042620	0.0	3.3705616	0.0	0.0	0.5831218	0.0	0.0	0.0	0.0	0.0	2.1441243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3124828	0.0	0.0	0.0	0.0	2.8234935	0.0	0.0
SRR2042621	0.0	2.6219592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2947397	0.0	0.0	0.0	0.0	1.0612226	0.36248636	0.0	1.598936	0.0	2.8739305	0.0	0.0
SRR2042619	0.0	2.896916	0.0	0.0	1.0307347	0.0	0.0	0.0	0.0	0.0	0.30631083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1376266	0.0	0.0	0.0	0.0	2.0958114	0.0	0.0
SRR2042618	0.0	2.6362166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3198522	0.0	0.0	0.74433935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.908677	0.0	0.0	0.0	0.0	2.8685026	0.0	0.0
SRR2042617	0.0	2.8830047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014736176	0.0	0.0	0.0	0.23098823	0.0	0.0	0.0	0.0	0.0	0.0	0.6595469	1.2339598	0.0	0.0	0.0	0.0	1.1623876	0.0	0.0
SRR2042616	0.0	2.7573695	0.0	0.0	0.17826283	0.0	0.0	0.0	0.0	0.0	1.0195171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8692939	0.0	0.0	0.0	0.0	2.5931683	0.0	0.0
SRR2042615	0.0	1.6892219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6537329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2469711	0.0	0.0	0.22104111	0.0	3.000945	0.0	0.0
SRR2042614	0.0	2.1993275	0.0	0.0	0.1622259	0.0	0.0	0.0	0.0	0.0	0.83368653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7223058	0.0	0.0	0.0	0.0	2.1745229	0.0	0.0
SRR2042613	0.0	2.2390378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16408211	0.0	0.0	0.0	0.0	0.0	0.0	1.4092593	0.0	0.0	0.0	0.0	1.0579925	0.0	0.0	0.0	0.0	2.6223798	0.0	0.0
SRR2042612	0.0	3.0194979	0.0	0.0	1.597134	0.26020414	0.0	0.04199687	0.0	0.0	0.29851326	0.0	0.0	0.0	0.0	0.8556789	0.0	0.2872779	0.0	0.0	0.0	0.0	1.8799536	0.7426387	0.0	0.0	0.0	3.1028728	0.0	0.0
SRR2042610	0.0	4.74035	0.0	0.0	0.75154734	0.0	0.0	0.0	0.0	0.0	1.794554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9301312	0.0	0.0	0.0	0.0	3.3108096	0.0	0.0
SRR2042611	0.0	3.5990095	0.0	0.0	0.54561067	0.0	0.0	0.0	0.0	0.0	2.1226645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7351336	0.0	0.0	0.0	0.0	3.3226743	0.0	0.0
SRR2042607	0.0	3.780663	0.0	0.0	0.65719056	0.0	0.0	0.0	0.0	0.0	1.0937977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0950308	0.0	0.0	0.0	0.0	2.99022	0.0	0.0
SRR2042609	0.0	4.16201	0.0	0.0	0.7408774	0.0	0.0	0.0	0.0	0.0	1.6018367	0.0	0.0	0.20315197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8698943	0.0	0.0	0.0	0.0	2.3138165	0.0	0.0
SRR2042608	0.0	2.8151093	0.0	0.0	0.3258021	0.0	0.0	0.0	0.0	0.0	1.1311498	0.0	0.0	0.0	0.0	0.0	0.0	0.44656995	0.0	0.0	0.0	0.0	2.221768	0.0	0.0	0.0	0.0	2.920219	0.0	0.0
SRR2042656	0.0	3.189115	0.0	0.0	0.6747608	0.0	0.0	0.0	0.0	0.0	1.5452491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9323165	0.0	0.0	0.0	0.0	3.1109133	0.0	0.0
SRR2042658	0.0	1.7110735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30011907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4846745	0.0	0.0
SRR2042659	0.0	2.907166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4256743	0.0	0.0	0.0	0.0	1.1699927	0.0	0.0
SRR2042657	0.0	3.8015895	0.0	0.0	0.54218185	0.0	0.0	0.0	0.0	0.0	2.258613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0729132	0.0	0.0	0.0	0.0	2.6235933	0.0	0.0
SRR2042655	0.0	1.8080904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021410942	0.0	0.0	0.0	0.0	0.058336914	0.0	0.059858084	1.6242957	0.0	0.0	0.0	0.0	0.111960076	0.0	0.0
SRR1176647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19970576	1.3366702	0.5327472	0.83303547	0.0	0.5476061	0.0	0.0	0.0	1.8717195	0.7183821	0.0	0.0	0.0	0.0	0.0	2.0613453	1.6360893	0.79897213	1.1671538	0.0
SRR1176648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22066048	1.4172075	0.61567724	0.9039008	0.0	0.58843905	0.0	0.0	0.0	1.857379	0.6651836	0.0	0.0	0.0	0.0	0.0	2.0204816	1.7188903	0.7252372	1.122069	0.0
SRR1176649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16658878	1.1756291	0.47895434	0.7616258	0.0	0.47098187	0.0	0.0	0.0	1.864611	0.82790935	0.0	0.0	0.0	0.0	0.0	2.1109054	1.5474875	0.82707393	1.1805428	0.0
SRR1756568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03069	1.8398659	0.88901883	0.0	0.19033703	0.0	0.0	0.0	1.9926517	1.1460433	0.0	0.0	0.0	0.0	0.0	2.2792158	1.0070108	0.20851573	0.6959972	0.0
SRR1756569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1810696	2.1233165	0.8934566	0.0	0.1865932	0.0	0.0	0.0	2.090653	1.1202418	0.0	0.0	0.0	0.0	0.0	2.274817	0.9812751	0.28554562	0.4662572	0.0
SRR1756570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85319316	2.2149792	1.0489913	0.12236983	0.0	0.0	0.0	0.0	1.9239938	1.4646072	0.0	0.0	0.0	0.0	0.0	2.4966197	0.97664773	0.19426647	0.48300427	0.0
SRR1756571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.453349	2.062296	0.99764246	0.0	0.0	0.0	0.0	0.0	1.3489702	1.4411905	0.0	0.0	0.0	0.0	0.0	1.7964768	1.0201559	0.2916929	0.35715756	0.0
SRR1756565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.215643	1.5630785	0.8330188	0.0	0.0	0.0	0.0	0.0	1.7745367	1.617549	0.0	0.0	0.0	0.0	0.0	1.7660654	1.1420834	0.52864647	0.7718743	0.0
SRR1756566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2730923	1.7796576	0.9604807	0.0	0.0	0.0	0.0	0.0	1.9999385	1.5510247	0.0	0.0	0.0	0.0	0.0	1.9881057	1.2554924	0.6031051	0.7561168	0.0
SRR1756567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1464686	1.6352689	0.9638418	0.0	0.34319198	0.0	0.0	0.0	1.7093545	0.84374344	0.0	0.0	0.0	0.0	0.0	1.8573412	1.0522648	0.11659398	0.49948776	0.0
SRR1756573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06389715	0.41526905	0.8409518	0.5974486	0.12416945	0.085900605	0.07412425	0.0	0.0	1.8229308	1.6311271	0.0	0.0	0.0	0.0	0.0	2.4602115	1.026522	0.65508854	1.0031776	0.0
SRR805725	0.0	0.0	0.0	1.5856645	0.0	0.027162328	0.0	0.0	0.0	0.0	0.0	0.0	0.9694176	3.1927888	0.0	0.0	0.0	0.0	0.0	0.53646004	0.7427184	0.2979524	0.0	0.0	1.2056218	0.0	1.2981629	0.0	2.1545265	0.0
SRR805726	0.0	0.0	0.0	1.583909	0.0	0.026401974	0.0	0.0	0.0	0.0	0.0	0.0	0.9689132	3.1886134	0.0	0.0	0.0	0.0	0.0	0.5437155	0.765193	0.29578513	0.0	0.0	1.2208488	0.0	1.3092827	0.0	2.1503541	0.0
SRR805727	0.0	0.0	0.0	1.5717292	0.0	0.032939218	0.0	0.0	0.0	0.0	0.0	0.0	0.9544486	3.1334853	0.0	0.0	0.0	0.0	0.0	0.5554383	0.74864733	0.30690163	0.0	0.0	1.1951883	0.0	1.2896806	0.0	2.125199	0.0
SRR805728	0.0	0.0	0.0	1.5699492	0.0	0.022316203	0.0	0.0	0.0	0.0	0.0	0.0	0.9821422	3.1708333	0.0	0.0	0.0	0.0	0.0	0.56079054	0.74073863	0.27844566	0.0	0.0	1.1868782	0.0	1.3551053	0.0	2.225007	0.0
SRR805729	0.0	0.0	0.0	1.5472792	0.0	0.030489206	0.0	0.0	0.0	0.0	0.0	0.0	0.93399566	3.217095	0.0	0.0	0.0	0.0	0.0	0.59261453	0.7268248	0.25366306	0.0	0.0	1.1805332	0.0	1.2937101	0.0	2.1759307	0.0
SRR805730	0.0	0.0	0.0	1.5282996	0.0	0.017011374	0.0	0.0	0.0	0.0	0.0	0.0	0.96994495	3.186905	0.0	0.0	0.0	0.0	0.0	0.5986681	0.6474941	0.24011016	0.0	0.0	1.1207671	0.0	1.3408916	0.0	2.2364612	0.0
SRR805731	0.0	0.0	0.0	1.5224216	0.0	0.01712457	0.0	0.0	0.0	0.0	0.0	0.0	0.9800633	3.1859238	0.0	0.0	0.0	0.0	0.0	0.631498	0.62001926	0.24613154	0.0	0.0	1.0905231	0.0	1.3351713	0.0	2.266033	0.0
SRR805732	0.0	0.0	0.0	1.5280851	0.0	0.011402816	0.0	0.0	0.0	0.0	0.0	0.0	0.9784508	3.113417	0.0	0.0	0.0	0.0	0.0	0.70321715	0.66009283	0.28225458	0.0	0.0	1.0608637	0.0	1.3581771	0.0	2.3209677	0.0
SRR805733	0.0	0.0	0.0	1.570806	0.0	0.032485023	0.0	0.0	0.0	0.0	0.0	0.0	0.963037	3.0416946	0.0	0.0	0.0	0.0	0.0	0.6655812	0.74516994	0.3472042	0.0	0.0	1.1213799	0.0	1.30752	0.0	2.2185519	0.0
SRR805735	0.0	0.0	0.0	1.6062695	0.0	0.023868345	0.0	0.0	0.0	0.0	0.0	0.0	0.97814685	3.1970508	0.0	0.0	0.0	0.0	0.0	0.5510998	0.73890024	0.31939214	0.0	0.0	1.2214065	0.0	1.294348	0.0	2.193462	0.0
SRR805736	0.0	0.0	0.0	1.57146	0.0	0.008665137	0.0	0.0	0.0	0.0	0.0	0.0	0.96910447	3.152768	0.0	0.0	0.0	0.0	0.0	0.6037059	0.6941756	0.27753288	0.0	0.0	1.188108	0.0	1.2385396	0.0	2.0915613	0.0
SRR805737	0.0	0.0	0.0	1.5591103	0.0	0.018136188	0.0	0.0	0.0	0.0	0.0	0.0	0.96104753	3.1136386	0.0	0.0	0.0	0.0	0.0	0.6140937	0.728268	0.28121424	0.0	0.0	1.1876919	0.0	1.23631	0.0	2.098175	0.0
SRR805738	0.0	0.0	0.0	1.5616248	0.0	0.019561596	0.0	0.0	0.0	0.0	0.0	0.0	0.96672314	3.0947893	0.0	0.0	0.0	0.0	0.0	0.5885085	0.75675	0.29814136	0.0	0.0	1.1964203	0.0	1.259252	0.0	2.0876696	0.0
SRR805739	0.0	0.0	0.0	1.5114067	0.0	0.015947975	0.0	0.0	0.0	0.0	0.0	0.0	0.9406816	3.0600686	0.0	0.0	0.0	0.0	0.0	0.6486181	0.68394053	0.26058698	0.0	0.0	1.1394765	0.0	1.213601	0.0	2.0792382	0.0
